can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
TRUE,TRUE,NA,NA,50175,0,0,0,0,2,4,4.7,4.7,2,Danny,4.7,178,FALSE,,NA,65,50175.jpg,4.1,FALSE,Welbeck,9.5,FALSE,NA,a,6,36,45,1203110,141063,584301,65674,0.7,6.9,Welbeck,241,2020-10-18,1990-11-26,FALSE,p50175,709,6,0,2,13,0,0,1,2,0,0,6,196,226.4,114.1,190.0,52.7,9,14,6,29,8,4.15,0.53,4.68,9.27,56,5,86,4,32,13,36,7,NA,,1,,1,,0.53,0,0.07,0.6,1.18,1.65,54,17,60,5,75,7,40,8,1.02,0.25,3.68
TRUE,FALSE,0,0,487117,0,0,0,0,0,4,0.0,0.0,0,Evan,0.0,179,FALSE,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984Z,55,487117.jpg,0.0,FALSE,Ferguson,0.0,FALSE,NA,u,6,36,0,0,0,1520,8,0.0,0.0,Ferguson,104,2021-08-23,2004-10-19,FALSE,p487117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,738,78,737,78,735,78,738,78,NA,,NA,,NA,,0,0,0,0,0,0,148,36,723,73,738,78,707,83,0,0,0
TRUE,TRUE,NA,NA,608181,0,0,-2,2,0,4,1.0,1.0,1,Stefanos,1.0,180,FALSE,,NA,53,608181.jpg,1.4,FALSE,Tzimas,0.1,FALSE,NA,a,6,36,10,11041,481,16743,663,0.2,1.9,Tzimas,83,2025-02-03,2006-01-06,FALSE,p608181,84,0,1,0,2,0,0,0,0,0,0,0,28,28.4,61.2,25.0,11.5,1,6,2,9,0,0.35,0.11,0.46,2.24,343,31,179,18,264,40,301,31,NA,,NA,,NA,,0.38,0,0.12,0.5,2.4,2.14,210,45,264,31,345,35,455,64,0,0,9.64
TRUE,TRUE,NA,NA,647850,0,0,-2,2,0,4,2.3,2.3,1,Charalampos,2.3,181,FALSE,,NA,48,647850.jpg,2.0,FALSE,Kostoulas,0.3,FALSE,NA,a,6,36,8,27817,2015,47020,1784,0.5,1.7,Kostoulas,83,2025-07-01,2007-05-30,FALSE,p647850,29,1,0,0,1,0,0,0,0,0,0,0,39,37.2,0.9,44.0,8.2,0,6,1,7,0,0.27,0.01,0.28,0.79,323,30,395,46,213,38,336,38,NA,,NA,,NA,,0.84,0,0.03,0.87,2.45,3.1,375,59,163,18,276,28,297,48,0,0,21.72
TRUE,TRUE,NA,NA,556637,0,0,0,0,0,3,0.3,0.3,0,Nehemiah,0.3,744,FALSE,,NA,45,556637.jpg,1.0,FALSE,Oriola,0.0,FALSE,NA,a,6,36,1,927,214,305,91,0.1,0.2,Oriola,241,2025-10-17,2007-06-11,FALSE,p556637,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,651,266,643,265,625,259,652,266,NA,,NA,,NA,,0,0,0,0,0,0,454,273,332,158,386,177,710,308,0,0,0
TRUE,TRUE,100,100,536916,0,0,-3,3,0,3,0.0,0.0,0,Facundo,0.0,168,FALSE,,2025-09-21T22:30:05.997985Z,47,536916.jpg,1.0,FALSE,Buonanotte,0.1,FALSE,NA,a,7,8,1,8161,211,22003,534,0.0,0.2,Buonanotte,10,2025-09-01,2004-12-23,FALSE,p536916,45,0,0,0,1,0,0,0,0,0,0,0,4,5.6,25.1,8.0,3.9,0,2,1,3,1,0.00,0.09,0.09,0.55,409,191,284,164,326,171,381,180,NA,,NA,,NA,,0,0,0.18,0.18,1.1,2,384,241,634,261,394,183,485,169,2,0,6
TRUE,TRUE,NA,NA,215059,0,0,-2,2,0,1,4.3,4.3,6,Robert,4.3,220,FALSE,,NA,48,215059.jpg,3.4,FALSE,Lynch Sánchez,13.8,FALSE,NA,a,7,8,37,691764,46957,1872319,35951,0.9,7.7,Sánchez,200,2023-08-05,1997-11-18,FALSE,p215059,904,0,0,5,11,0,0,0,1,1,18,1,143,158.4,20.0,0.0,17.7,7,87,0,0,11,0.00,0.01,0.01,12.05,122,16,305,2,661,72,244,15,NA,,NA,,NA,,0,1.79,0,0,1.2,1.1,354,14,65,5,126,13,29,3,1.1,0.5,0
TRUE,TRUE,NA,NA,508479,-1,1,-2,2,0,1,0.0,0.0,0,Filip,0.0,221,FALSE,,NA,43,508479.jpg,1.0,FALSE,Jörgensen,0.2,FALSE,NA,a,7,8,1,10051,248,19132,691,0.0,0.2,Jörgensen,58,2024-07-30,2002-04-16,FALSE,p508479,84,0,0,0,2,0,0,0,0,0,1,0,4,9.4,0.0,0.0,0.9,2,5,0,0,0,0.00,0.00,0.00,1.79,393,28,556,69,527,57,419,28,NA,,NA,,NA,,0,1.07,0,0,1.92,2.14,593,36,508,74,379,28,382,57,0,0,0
TRUE,FALSE,0,0,549939,0,0,0,0,0,1,0.0,0.0,0,Mike,0.0,222,FALSE,Has joined RC Strasbourg on loan for the rest of the season.,2025-07-28T11:48:06.001822Z,40,549939.jpg,0.0,FALSE,Penders,0.0,FALSE,NA,u,7,8,0,0,0,304,3,0.0,0.0,Penders,21,2024-08-27,2005-07-31,FALSE,p549939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,533,71,518,57,486,44,534,71,NA,,NA,,NA,,0,0,0,0,0,0,670,65,466,63,540,70,738,83,0,0,0
TRUE,TRUE,NA,NA,471798,0,0,-1,1,0,1,0.0,0.0,0,Gabriel,0.0,223,FALSE,,NA,39,471798.jpg,0.0,FALSE,Słonina,0.1,FALSE,NA,a,7,8,0,6555,588,7730,481,0.0,0.0,Slonina,229,2022-08-02,2004-05-15,FALSE,p471798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,463,40,445,24,411,11,463,40,NA,,NA,,NA,,0,0,0,0,0,0,715,80,391,31,469,39,434,67,0,0,0
TRUE,TRUE,NA,NA,179268,0,0,1,-1,0,2,4.7,4.7,6,Marc,4.7,224,FALSE,,NA,61,179268.jpg,4.5,FALSE,Cucurella Saseta,23.1,FALSE,NA,a,7,8,49,1904573,144893,1700305,40840,0.8,8.0,Cucurella,200,2022-08-05,1998-07-22,FALSE,p179268,896,0,2,5,10,0,0,0,2,0,0,5,224,202.0,211.7,72.0,48.6,44,39,24,68,10,0.44,1.39,1.83,12.45,76,34,33,4,136,26,45,4,NA,,NA,,NA,,0.04,0,0.14,0.18,1.25,1,83,3,58,21,50,24,16,7,1,0.5,6.83
TRUE,TRUE,100,100,225796,1,-1,1,-1,1,2,3.0,3.0,1,Reece,3.0,225,FALSE,,2025-10-13T09:30:08.256625Z,56,225796.jpg,4.2,FALSE,James,8.6,FALSE,NA,a,7,8,46,907767,60657,585950,61200,0.5,8.2,James,241,2019-05-15,1999-12-08,FALSE,p225796,706,1,3,3,9,0,0,0,2,0,0,4,190,200.4,219.1,54.0,47.4,31,40,17,48,7,0.48,1.49,1.97,12.57,78,35,31,3,187,45,50,8,3,,2,,NA,,0.06,0,0.19,0.25,1.6,1.15,127,13,133,46,67,30,45,14,0.89,0.38,6.12
TRUE,TRUE,100,100,180736,0,0,1,-1,1,2,4.7,4.7,6,Trevoh,4.7,226,FALSE,,2025-09-28T00:00:08.404840Z,51,180736.jpg,5.5,FALSE,Chalobah,8.7,FALSE,NA,a,7,8,55,1606419,90926,882896,18561,0.9,10.8,Chalobah,241,2018-02-16,1999-07-05,FALSE,p180736,840,2,1,5,10,0,0,0,2,1,0,2,207,254.8,52.0,85.0,39.1,70,36,12,82,10,0.77,0.58,1.35,9.30,30,9,202,53,116,17,91,28,NA,,NA,,NA,,0.08,0,0.06,0.14,1,1.07,229,33,53,18,14,9,44,13,1.07,0.54,8.79
TRUE,TRUE,0,0,460028,0,0,-2,2,0,2,0.0,0.0,0,Levi,0.0,227,FALSE,Anterior cruciate ligament - Unknown return date,2025-08-08T14:30:04.255160Z,48,460028.jpg,0.0,FALSE,Samuels Colwill,0.1,FALSE,NA,i,7,8,0,739,40,29306,223,0.0,0.0,Colwill,241,2022-07-01,2003-02-26,FALSE,p460028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,687,243,682,243,668,241,687,243,NA,,NA,,NA,,0,0,0,0,0,0,365,62,646,232,688,243,450,162,0,0,0
TRUE,TRUE,100,100,482609,0,0,-1,1,1,2,7.0,7.0,15,Malo,7.0,228,FALSE,,2025-10-18T18:30:08.275780Z,49,482609.jpg,4.3,FALSE,Gusto,1.7,FALSE,NA,a,7,8,39,131751,63106,165449,3851,1.4,8.0,Gusto,73,2023-01-28,2003-05-19,FALSE,p482609,549,1,1,4,5,0,0,0,0,1,0,3,140,113.6,105.6,59.0,27.7,15,33,12,27,6,0.69,0.43,1.12,7.96,183,73,104,21,168,38,160,49,NA,,NA,,NA,,0.11,0,0.07,0.18,1.3,0.82,331,56,9,4,59,26,139,54,0.98,0.66,4.43
TRUE,TRUE,100,0,242880,0,0,-1,1,0,2,0.0,0.0,0,Benoît,0.0,229,FALSE,,2025-10-17T12:30:08.541306Z,44,242880.jpg,0.0,FALSE,Badiashile Mukinayi,0.0,FALSE,NA,a,7,8,0,2019,72,3171,75,0.0,0.0,B.Badiashile,73,2023-01-05,2001-03-26,FALSE,p242880,65,0,0,0,2,0,0,0,1,0,0,0,3,16.0,1.7,0.0,1.8,5,3,1,6,1,0.00,0.02,0.02,2.17,371,137,387,139,543,226,408,144,NA,,NA,,NA,,0,0,0.03,0.03,3,2.77,511,120,528,216,587,232,677,229,1.38,0,8.31
TRUE,TRUE,100,100,444463,0,0,-1,1,0,2,4.0,4.0,6,Wesley,4.0,230,FALSE,,2025-09-26T11:30:06.513349Z,44,444463.jpg,3.0,FALSE,Fofana,0.2,FALSE,NA,a,7,8,15,20440,5543,24354,937,0.9,3.4,Fofana,73,2022-08-31,2000-12-17,FALSE,p444463,307,0,0,2,3,0,0,0,0,0,0,0,72,54.6,7.9,10.0,7.3,21,12,4,25,4,0.13,0.03,0.16,2.71,284,108,356,123,317,108,345,114,NA,,NA,,NA,,0.04,0,0.01,0.05,0.79,0.88,516,123,77,24,163,60,343,121,1.17,0.59,7.33
TRUE,FALSE,0,0,574458,0,0,0,0,0,2,0.0,0.0,0,Mamadou,0.0,231,FALSE,Has joined RC Strasbourg on loan for the rest of the season.,2025-08-11T01:09:37.642396Z,45,574458.jpg,0.0,FALSE,Sarr,0.0,FALSE,NA,u,7,8,0,0,0,1875,9,0.0,0.0,M.Sarr,73,2025-06-09,2005-08-29,FALSE,p574458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,659,239,651,239,633,237,660,239,NA,,NA,,NA,,0,0,0,0,0,0,462,97,612,227,664,240,712,239,0,0,0
TRUE,TRUE,100,100,109646,-1,1,-3,3,0,2,0.7,0.7,0,Tosin,0.7,232,FALSE,,2025-09-26T11:30:06.530261Z,42,109646.jpg,2.0,FALSE,Adarabioyo,0.4,FALSE,NA,a,7,8,14,90568,541,190769,4378,0.2,3.3,Tosin,241,2024-07-01,1997-09-24,FALSE,p109646,377,0,0,1,6,0,0,0,1,0,0,0,60,104.6,6.5,11.0,12.2,33,14,6,39,3,0.05,0.07,0.11,5.39,198,80,363,125,311,104,291,99,NA,,NA,,NA,,0.01,0,0.02,0.03,1.29,1.43,607,154,280,89,270,96,285,105,0.72,0.24,9.31
TRUE,TRUE,100,100,577016,0,0,-1,1,1,2,0.7,0.7,0,Josh,0.7,233,FALSE,,2025-09-24T11:30:08.237944Z,39,577016.jpg,5.4,FALSE,Acheampong,2.0,FALSE,NA,a,7,8,27,441207,9391,304765,22902,0.2,6.9,Acheampong,241,2024-03-10,2006-05-05,FALSE,p577016,348,1,0,2,5,0,0,0,0,0,0,5,90,88.4,8.5,60.0,15.8,22,16,2,24,4,0.60,0.04,0.64,7.53,221,88,355,122,162,36,257,87,NA,,NA,,NA,,0.16,0,0.01,0.17,1.95,1.29,738,236,278,87,20,12,122,48,1.03,0.52,6.21
TRUE,FALSE,0,0,622758,0,0,0,0,0,2,0.0,0.0,0,Aarón,0.0,234,FALSE,has joined Borussia Dortmund on loan for the rest of the season.,2025-09-02T11:35:16.308555Z,40,622758.jpg,0.0,FALSE,Anselmino,0.1,FALSE,NA,u,7,8,0,1030,0,9390,110,0.0,0.0,Anselmino,10,2024-08-08,2005-04-29,FALSE,p622758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,549,219,534,218,502,209,550,219,NA,,NA,,NA,,0,0,0,0,0,0,686,200,482,193,555,218,545,195,0,0,0
TRUE,TRUE,0,0,244851,0,0,-2,2,0,3,0.0,0.0,0,Cole,0.0,235,FALSE,Toe Injury - Unknown return date,2025-09-20T23:30:06.610468Z,103,244851.jpg,3.7,FALSE,Palmer,8.9,FALSE,NA,i,7,8,11,689393,4569,6350998,24803,0.0,1.1,Palmer,241,2023-09-01,2002-05-06,FALSE,p244851,144,1,0,1,2,0,0,0,0,0,0,1,36,44.4,19.2,65.0,12.9,1,4,2,7,2,0.80,0.12,0.92,2.54,304,139,307,171,151,91,288,145,5,,1,,1,,0.5,0,0.08,0.58,1.59,1.25,4,2,749,334,108,45,43,16,1.25,0.62,4.38
TRUE,TRUE,100,75,247632,0,0,1,-1,1,3,6.7,5.0,9,Pedro,6.7,236,FALSE,,2025-11-09T11:00:08.651575Z,71,247632.jpg,4.7,FALSE,Lomba Neto,6.4,FALSE,NA,a,7,8,52,917884,98572,682549,53362,0.9,7.3,Neto,173,2024-08-11,2000-03-09,FALSE,p247632,829,3,2,5,6,0,0,0,0,0,0,5,207,216.2,270.4,171.0,65.9,6,29,6,41,11,2.06,2.21,4.27,9.20,63,20,14,14,43,24,20,15,1,,NA,,NA,,0.22,0,0.24,0.46,1,0.65,32,18,18,10,47,17,60,20,1.19,0.54,4.45
TRUE,TRUE,100,100,448047,0,0,2,-2,1,3,2.3,2.3,3,Enzo,2.3,237,FALSE,,2025-11-09T11:00:08.666360Z,67,448047.jpg,4.8,FALSE,Fernández,13.2,FALSE,NA,a,7,8,48,2525971,37766,1549281,223626,0.3,7.2,Enzo,10,2023-01-31,2001-01-17,FALSE,p448047,880,3,2,4,11,0,0,0,2,0,0,3,198,233.0,263.8,271.0,76.9,9,38,16,63,10,4.60,1.63,6.23,11.30,48,16,16,16,11,5,8,6,4,,3,,4,,0.47,0,0.17,0.64,1.16,1.12,47,31,176,86,40,13,32,13,1.02,0.41,6.44
TRUE,TRUE,NA,NA,624773,0,0,0,0,0,3,2.0,2.0,4,Estêvão,2.0,238,FALSE,,NA,65,624773.jpg,2.9,FALSE,Almeida de Oliveira Gonçalves,2.8,FALSE,NA,a,7,8,29,467521,57729,380258,18355,0.3,4.5,Estêvão,30,2025-07-14,2007-04-24,FALSE,p624773,337,1,3,2,2,0,0,0,2,0,0,2,98,103.0,112.4,166.0,38.1,5,17,8,30,4,1.75,1.78,3.53,2.14,202,83,90,67,45,26,99,58,2,,NA,,NA,,0.47,0,0.48,0.95,0.57,0.53,61,41,196,95,176,80,109,36,1.07,0.53,8.01
TRUE,TRUE,NA,NA,463936,0,0,-4,4,0,3,1.0,1.0,1,Jamie,1.0,239,FALSE,,NA,61,463936.jpg,1.0,FALSE,Bynoe-Gittens,0.1,FALSE,NA,a,7,8,9,12306,604,33401,1422,0.2,1.5,Gittens,241,2025-07-05,2004-08-08,FALSE,p463936,248,0,0,0,2,0,0,0,0,0,0,0,28,34.2,77.4,51.0,16.2,5,7,3,15,2,0.64,0.21,0.85,4.77,326,149,143,103,195,114,254,127,NA,,NA,,NA,,0.23,0,0.08,0.31,1.73,0.73,85,56,270,133,429,206,431,148,0.73,0,5.44
TRUE,FALSE,0,0,213198,0,0,-1,1,0,3,0.0,0.0,0,Christopher,0.0,240,FALSE,has joined AC Milan permanently.,2025-09-02T11:35:16.323578Z,59,213198.jpg,0.0,FALSE,Nkunku,0.1,FALSE,NA,u,7,8,0,2668,0,23197,112,0.0,0.0,Nkunku,73,2023-07-01,1997-11-14,FALSE,p213198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,740,327,740,327,740,327,740,327,NA,,NA,,2,,0,0,0,0,0,0,99,66,729,322,740,327,483,167,0,0,0
TRUE,TRUE,100,100,486672,1,-1,6,-6,1,3,4.7,4.7,2,Moisés,4.7,241,TRUE,,2025-10-17T12:30:08.605769Z,61,486672.jpg,5.5,FALSE,Caicedo Corozo,23.9,FALSE,NA,a,7,8,60,2929229,218609,828961,74466,0.8,9.8,Caicedo,62,2023-08-14,2001-11-02,FALSE,p486672,945,3,1,4,11,0,0,0,2,0,0,9,253,306.2,132.8,59.0,49.7,44,57,34,135,10,0.57,0.73,1.30,13.31,11,3,73,56,169,99,42,31,NA,,NA,,NA,,0.05,0,0.07,0.12,1.27,1.05,86,57,59,31,17,5,14,3,0.95,0.38,12.86
TRUE,TRUE,NA,NA,550615,0,0,-1,1,0,3,0.3,0.3,0,Tyrique,0.3,243,FALSE,,NA,49,550615.jpg,1.0,FALSE,George,0.1,FALSE,NA,a,7,8,4,4805,203,6731,366,0.1,0.8,George,241,2024-04-15,2006-02-04,FALSE,p550615,142,0,0,1,2,0,0,0,2,0,0,0,2,8.2,7.0,56.0,7.1,0,1,2,3,0,0.32,0.08,0.40,1.65,401,188,362,188,178,104,347,169,NA,,NA,,NA,,0.2,0,0.05,0.25,1.05,1.27,341,215,345,167,405,190,549,203,0,0.63,1.9
TRUE,TRUE,0,0,514356,0,0,-1,1,0,3,0.0,0.0,0,Roméo,0.3,244,FALSE,Thigh injury - Unknown return date,2025-11-06T09:30:08.519036Z,49,514356.jpg,1.0,FALSE,Lavia,0.0,FALSE,NA,i,7,8,4,2428,11,3839,430,0.1,0.8,Lavia,21,2023-08-18,2004-01-06,FALSE,p514356,105,0,0,0,3,0,0,0,0,0,0,0,22,9.6,7.5,2.0,1.8,5,4,2,11,1,0.00,0.05,0.05,2.79,392,182,358,185,378,195,409,192,NA,,NA,,NA,,0,0,0.04,0.04,2.39,2.57,339,213,344,166,403,188,656,273,0.86,0,9.43
TRUE,TRUE,0,0,465920,-1,1,-1,1,0,3,0.0,0.0,0,Mykhailo,0.0,245,FALSE,Suspended - unknown return date,2025-07-21T10:00:04.824210Z,49,465920.jpg,0.0,FALSE,Mudryk,0.0,FALSE,NA,s,7,8,0,611,36,961,45,0.0,0.0,Mudryk,225,2023-01-15,2001-01-05,FALSE,p465920,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,703,301,698,301,685,296,703,301,NA,,NA,,NA,,0,0,0,0,0,0,327,204,670,281,704,301,709,307,0,0,0
TRUE,TRUE,100,100,532605,0,0,0,0,0,3,0.3,0.3,1,Andrey,0.3,246,FALSE,,2025-10-01T00:30:06.094463Z,45,532605.jpg,0.9,FALSE,Nascimento dos Santos,0.3,FALSE,NA,a,7,8,7,44007,1459,50617,2376,0.1,1.6,Andrey Santos,30,2023-01-07,2004-05-03,FALSE,p532605,227,0,0,0,2,0,0,0,2,0,0,0,30,26.6,44.1,42.0,11.3,3,12,8,23,2,0.70,0.05,0.75,3.02,346,161,226,141,222,125,302,151,NA,,NA,,NA,,0.28,0,0.02,0.3,1.2,0.79,446,267,331,157,433,207,315,111,0.79,0,9.12
TRUE,TRUE,0,0,491007,0,0,-2,2,0,3,0.0,0.0,0,Dário,0.0,247,FALSE,Thigh injury - Expected back 04 Jan,2025-09-11T07:00:06.794916Z,43,491007.jpg,0.0,FALSE,Luís Essugo,0.1,FALSE,NA,i,7,8,0,9243,669,8956,751,0.0,0.0,D.Essugo,173,2025-06-02,2005-03-14,FALSE,p491007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,564,207,553,207,524,199,565,207,NA,,NA,,NA,,0,0,0,0,0,0,588,329,505,180,571,212,499,174,0,0,0
TRUE,FALSE,0,0,611134,0,0,0,0,0,3,0.0,0.0,0,Kendry,0.0,248,FALSE,Has joined RC Strasbourg on loan for the rest of the season.,2025-08-11T01:09:37.664358Z,45,611134.jpg,0.0,FALSE,Páez Andrade,0.0,FALSE,NA,u,7,8,0,0,0,904,8,0.0,0.0,Paez,NA,NA,NA,FALSE,p611134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,674,283,666,282,648,276,675,283,NA,,NA,,NA,,0,0,0,0,0,0,479,291,627,256,677,283,725,317,0,0,0
TRUE,TRUE,NA,NA,475168,1,-1,0,0,3,4,6.0,6.0,7,João Pedro,6.0,249,FALSE,,NA,75,475168.jpg,5.4,FALSE,Junqueira de Jesus,49.0,FALSE,NA,a,7,8,59,3941476,234497,4545587,115644,0.8,7.9,João Pedro,30,2025-07-02,2001-09-26,FALSE,p475168,929,4,3,5,9,0,0,0,0,0,0,12,248,275.4,211.2,282.0,76.4,15,27,9,51,11,3.84,0.69,4.53,12.39,20,3,34,1,8,5,9,3,NA,,NA,,NA,,0.37,0,0.07,0.44,1.2,0.87,23,8,27,4,22,3,3,2,1.07,0.48,4.94
TRUE,TRUE,100,100,463034,0,0,-3,3,0,4,0.7,0.7,2,Liam,0.7,250,FALSE,,2025-10-30T11:30:08.513670Z,62,463034.jpg,1.5,FALSE,Delap,1.0,FALSE,NA,a,7,8,6,59670,7786,399768,3750,0.1,1.0,Delap,241,2025-06-04,2003-02-08,FALSE,p463034,154,0,0,1,1,0,0,0,0,0,0,0,21,11.0,7.7,55.0,6.9,2,3,0,5,3,0.34,0.04,0.38,0.34,388,39,357,42,184,35,349,40,NA,,NA,,NA,,0.2,0,0.02,0.22,0.2,0.58,80,26,313,37,332,33,177,25,1.75,0.58,2.92
TRUE,FALSE,0,0,517052,0,0,0,0,0,4,0.0,0.0,0,Nicolas,0.0,251,FALSE,has joined Bayern Munich on loan for the rest of the season.,2025-09-02T11:35:16.339917Z,65,517052.jpg,0.0,FALSE,Jackson,0.1,FALSE,NA,u,7,8,0,4962,0,14860,89,0.0,0.0,N.Jackson,189,2023-07-01,2001-06-20,FALSE,p517052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,747,82,747,82,747,82,747,82,NA,,NA,,NA,,0,0,0,0,0,0,60,19,738,78,747,82,498,69,0,0,0
TRUE,TRUE,100,100,499309,0,0,-3,3,0,4,1.0,1.0,1,Marc,1.0,252,FALSE,,2025-09-24T11:30:08.351112Z,42,499309.jpg,1.2,FALSE,Guiu Paz,7.0,FALSE,NA,a,7,8,7,657715,43154,2016056,50797,0.2,1.7,Marc Guiu,200,2024-07-01,2006-01-04,FALSE,p499309,162,0,0,0,2,0,0,0,0,0,0,0,-1,1.0,4.3,60.0,4.9,2,1,0,3,1,1.19,0.01,1.20,4.19,433,49,371,43,163,31,366,41,NA,,NA,,NA,,0.66,0,0.01,0.67,2.33,1.11,611,83,248,28,357,38,54,10,0.56,0,1.67
TRUE,TRUE,NA,NA,493105,0,0,-1,1,1,3,6.7,6.7,11,Alejandro,6.7,453,FALSE,,NA,64,493105.jpg,4.0,FALSE,Garnacho Ferreyra,1.3,FALSE,NA,a,7,8,24,162321,88517,53211,5639,1.0,3.8,Garnacho,10,2025-08-30,2004-07-01,FALSE,p493105,342,1,2,2,3,0,0,0,0,0,0,2,99,95.4,90.4,147.0,33.3,2,11,5,18,5,0.86,1.70,2.56,4.04,214,91,122,89,56,32,122,66,NA,,NA,,NA,,0.23,0,0.45,0.68,1.06,0.79,67,45,16,9,81,34,162,55,1.32,0.53,4.74
TRUE,TRUE,NA,NA,551210,0,0,-3,3,0,2,0.0,0.0,0,Jorrel,0.0,672,FALSE,,NA,47,551210.jpg,0.8,FALSE,Hato,0.2,FALSE,NA,a,7,8,3,9515,372,32048,786,0.0,0.6,Hato,152,2025-08-03,2006-03-07,FALSE,p551210,166,0,0,0,2,0,0,0,2,0,0,0,5,24.0,3.3,6.0,3.2,6,5,2,8,2,0.00,0.01,0.01,2.51,353,131,376,135,347,122,387,136,NA,,NA,,NA,,0,0,0.01,0.01,1.36,1.08,385,67,635,229,438,149,383,140,1.08,0,4.34
TRUE,TRUE,NA,NA,611912,0,0,0,0,0,3,0.0,0.0,0,Landon,0.0,743,FALSE,,NA,45,611912.jpg,0.0,FALSE,Emenalo,0.0,FALSE,NA,a,7,8,0,741,116,391,82,0.0,0.0,Emenalo,241,2025-04-01,2008-01-18,FALSE,p611912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,675,284,667,283,649,277,676,284,NA,,NA,,NA,,0,0,0,0,0,0,480,292,628,257,678,284,705,304,0,0,0
TRUE,TRUE,NA,NA,172649,0,0,0,0,0,1,5.7,5.7,9,Dean,5.7,253,FALSE,,NA,50,172649.jpg,4.1,FALSE,Henderson,8.1,FALSE,NA,a,8,31,45,510541,66277,416123,14974,1.1,9.0,Henderson,241,2023-08-31,1997-03-12,FALSE,p172649,990,0,0,5,9,0,0,0,1,0,25,2,192,214.4,10.0,0.0,22.2,13,81,0,0,11,0.00,0.06,0.06,12.88,66,10,353,8,693,78,207,11,NA,,NA,,NA,,0,2.27,0.01,0.01,1.17,0.82,245,9,31,2,72,6,46,8,1,0.45,0
TRUE,TRUE,100,100,121709,0,0,0,0,0,1,0.0,0.0,0,Walter,0.0,254,FALSE,,2025-09-19T14:49:12.216385Z,40,121709.jpg,0.0,FALSE,Benítez,0.3,FALSE,NA,a,8,31,0,8041,224,21905,834,0.0,0.0,Benitez,10,2025-07-01,1993-01-19,FALSE,p121709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,497,53,481,39,448,26,497,53,NA,,NA,,NA,,0,0,0,0,0,0,625,47,427,45,503,52,309,42,0,0,0
